id,airbnb_id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout
3543,50712696,Trullo Porpora - Ostuni,New,0,Buena Onda,26941571.0,"Carovigno, Puglia, Italy, Italy","7 guests,2 bedrooms,4 beds,2 bathrooms","Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,TV,Washing machine,Bath,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 3:00 pm - 10:00 pm,Check out: 9:00 am,Pets are allowed",https://a0.muscache.com/im/pictures/miso/Hosting-50712696/original/bb06da6b-9f03-4dc3-8322-20d1afad6600.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50712696/original/2b811e38-1bc3-4835-9166-ea2a22788fa1.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50712696/original/d074f229-67ea-4823-88b4-3f3425b0864e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50712696/original/372fdac9-073c-4d3d-a784-a7b687674592.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50712696/original/64e9d306-1fb2-4fc5-9fed-8fd72917a84b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,23441, Italy,2,4,7,0,2,0, 3 00 pm - 10 00 pm, 9 00 am
3544,33651981,"Ostuni Trullo Puglia luxury, swimming pools XXL - 1d",New,0,Daniel,221183051.0,"Ostuni, Apulia, Italy","2 guests,1 bedroom,1 bed,1 private bathroom","Kitchen,Wifi,Free parking on premises,Pool,Air conditioning,Hair dryer,Breakfast,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: 2:00 pm - 9:00 pm,Check out: 11:00 am,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/b14b1bb4-bd50-4a2e-bec2-310e444673e0.jpg?im_w=720 https://a0.muscache.com/im/pictures/57c4cb63-1c42-45be-b799-45f0567eb041.jpg?im_w=720 https://a0.muscache.com/im/pictures/529f753b-ec6b-48d1-a523-4877658a8d27.jpg?im_w=720 https://a0.muscache.com/im/pictures/00c98f35-b7de-47f0-ba27-ee90b2b7abe2.jpg?im_w=720 https://a0.muscache.com/im/pictures/2d76e618-36fd-4ad1-ae38-38cf2ee3b0c4.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,10903, Italy,1,1,2,0,1,0, 2 00 pm - 9 00 pm, 11 00 am
3545,25303011,Trullo Sovrano Home / Travel Inside,New,0,Michele,5084524.0,"Cisternino, Puglia, Italy, Italy","12 guests,5 bedrooms,7 beds,5.5 bathrooms","Wifi,Free parking on premises,Pool,Washing machine,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 8:00 pm,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/2272e386-61f7-4b90-9ca8-05d1cb319c9a.jpg?im_w=720 https://a0.muscache.com/im/pictures/d0f3c04f-1e8f-456b-b7c5-eeb88f0a324e.jpg?im_w=720 https://a0.muscache.com/im/pictures/533f9cb7-fa29-4040-94c7-517f659fbeb4.jpg?im_w=720 https://a0.muscache.com/im/pictures/bc6553dd-6315-4563-8681-ba5d58e05047.jpg?im_w=720 https://a0.muscache.com/im/pictures/0e7fad37-7818-4af2-b888-0e7f3836929a.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,84495, Italy,5,7,12,0,5,0, 2 00 pm - 8 00 pm,NA
3546,43082857,Trullo Maria,New,0,My Rental Homes,9700636.0,"Ceglie Messapica, Puglia, Italy, Italy","8 guests,3 bedrooms,6 beds,4 bathrooms","Kitchen,Wifi,Free parking on premises,Pool,TV,Washing machine,Air conditioning,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 3:00 pm - 7:00 pm,Check out: 10:00 am,No smoking,No pets",https://a0.muscache.com/im/pictures/dc01a0ca-e77f-4adf-b182-a0d2025e7a31.jpg?im_w=720 https://a0.muscache.com/im/pictures/d2af256a-ee6e-4f0a-98e6-b6ad74900590.jpg?im_w=720 https://a0.muscache.com/im/pictures/21ca96ca-6e85-434d-b274-25cd7a2edcb9.jpg?im_w=720 https://a0.muscache.com/im/pictures/4a2963cf-a3dd-4859-ab33-bb9f89182bff.jpg?im_w=720 https://a0.muscache.com/im/pictures/4aa44e5a-0e63-4d2f-911c-808d7c855c1e.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,48121, Italy,4,6,8,0,3,0, 3 00 pm - 7 00 pm, 10 00 am
3547,23532095,IL TRULLO DEL FALCONIERE,New,1,Dimore Antichi Mestieri,139369033.0,"Alberobello, Puglia, Italy, Italy","2 guests,1 bedroom,1 bed,1 bathroom","Wifi,Free on-street parking,TV,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 3:00 pm - 9:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/02d5d7c8-0804-466f-a69b-af306054d6b7.jpg?im_w=720 https://a0.muscache.com/im/pictures/e8ca360b-28d5-4246-9f68-e326a2ea9ab9.jpg?im_w=720 https://a0.muscache.com/im/pictures/b781a488-5d7d-46e0-8b9e-de95d604b30b.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,9565, Italy,1,1,2,0,1,0, 3 00 pm - 9 00 pm, 10 00 am
3548,13939121,V.P. Feeder,New,1,Alessandro,82687702.0,"Selva di Fasano, Puglia, Italy, Italy","2 guests,1 bedroom,1 bed,1.5 bathrooms","Wifi,Free parking on premises,Pool,TV,Air conditioning,Luggage drop-off allowed,Cot,Travel cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 12:00 am,Check out: 12:00 pm,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/f365b563-c0b7-4853-b3de-3eb535fc5713.jpg?im_w=720 https://a0.muscache.com/im/pictures/386818da-68c0-4e60-bc6d-3f12570633c3.jpg?im_w=720 https://a0.muscache.com/im/pictures/58f200c3-1ad0-4de5-86e5-fe776b9d228e.jpg?im_w=720 https://a0.muscache.com/im/pictures/8f0305f4-c125-4500-b0c6-706c1513c9d2.jpg?im_w=720 https://a0.muscache.com/im/pictures/2f56b99a-c390-4b42-a677-5f46fd88458c.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/4dabbb2f-2687-462f-996b-ae18bee6989f.jpg?im_w=720,27257, Italy,1,1,2,0,1,0, 2 00 pm - 12 00 am, 12 00 pm
3549,1042589,TRULLO GIALLO in Valle d'Itria,New,2,Riposo Del Vento:,5668851.0,"Cisternino, Apúlia, Italy","2 guests,1 bedroom,1 bed,1 bathroom","Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 11:00 am,Pets are allowed",https://a0.muscache.com/im/pictures/17033963/19e6be85_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/17033486/387f9808_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/17032927/ffddc218_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/17033663/f9718343_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/17033241/259b9443_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,8758, Italy,1,1,2,0,1,0, After 2 00 pm, 11 00 am
3550,12151192,Rustic Side by Side 100 (Suite),5.0,3,Jurgen,10585283.0,"Fasano, Puglia, Italy, Italy","4 guests,2 bedrooms,4 beds,1.5 bathrooms","Kitchen,Wifi,Free parking on premises,Pool,Air conditioning,Patio or balcony,Garden,Cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 9:00 pm,Check out: 10:00 am,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/0dade1ab-5587-417e-a7c1-217a756bde37.jpg?im_w=720 https://a0.muscache.com/im/pictures/d80d59f6-c2aa-49a1-8fac-c6b2d95d2b4d.jpg?im_w=720 https://a0.muscache.com/im/pictures/c8b21010-85a5-4c3b-8319-305c860d5811.jpg?im_w=720 https://a0.muscache.com/im/pictures/9e2a358b-0bc6-46fa-8084-ee3dd1615a9f.jpg?im_w=720 https://a0.muscache.com/im/pictures/ff522364-42f0-4a75-95aa-68e1c33f207e.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,11357, Italy,1,4,4,0,2,0, 2 00 pm - 9 00 pm, 10 00 am
3551,5712599,Trullo del Pino 2 Residence,New,0,Dino,27582454.0,"Cisternino, Puglia, Italy, Italy","2 guests,1 bedroom,1 bed,1 bathroom","Kitchen,Wifi,Pets allowed,TV,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 3:00 pm,Check out: 10:00 am,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/f56cbeaf-f753-40a0-9470-229b542f7fdd.jpg?im_w=720 https://a0.muscache.com/im/pictures/796af694-e83f-4f02-a9dc-09c3cab1da29.jpg?im_w=720 https://a0.muscache.com/im/pictures/de3f6eb4-110e-4635-9e67-84b2a0513cc9.jpg?im_w=720 https://a0.muscache.com/im/pictures/b8f75c5e-e7f0-431d-9dbd-6606aa8d5b30.jpg?im_w=720 https://a0.muscache.com/im/pictures/71085154/e7e83f32_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,9086, Italy,1,1,2,0,1,0, After 3 00 pm, 10 00 am
3552,40306221,trullo C-trullo,New,1,Raffaella,38823314.0,"Cisternino, Puglia, Italy, Italy","5 guests,2 bedrooms,4 beds,1.5 bathrooms","Kitchen,Wifi,Free driveway parking on premises,Pets allowed,Free washer – In unit,Patio or balcony,Garden – Not fully fenced,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 1:00 pm - 8:00 pm,Check out: 10:00 am,No parties or events,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/a5ddee6f-1377-48a9-8e2b-aca6404d39b1.jpg?im_w=720 https://a0.muscache.com/im/pictures/c90e5e27-7fc1-4dcd-8985-264ba0064116.jpg?im_w=720 https://a0.muscache.com/im/pictures/6a060fcd-16cc-4453-bd1b-7a6fca054bec.jpg?im_w=720 https://a0.muscache.com/im/pictures/74b79678-44d9-42e0-88d7-f95a1574066e.jpg?im_w=720 https://a0.muscache.com/im/pictures/81009e6c-4c9b-42da-882d-5f12da09bcc3.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/74b79678-44d9-42e0-88d7-f95a1574066e.jpg?im_w=720 https://a0.muscache.com/im/pictures/6a060fcd-16cc-4453-bd1b-7a6fca054bec.jpg?im_w=720,11856, Italy,1,4,5,0,2,0, 1 00 pm - 8 00 pm, 10 00 am
3553,12150752,Side by Side Trullo Sea View (Suite),New,0,Jurgen,10585283.0,"Fasano, Puglia, Italy, Italy","3 guests,1 bedroom,3 beds,1 private bathroom","Kitchen,Wifi,Free parking on premises,Air conditioning,Cot,High chair,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 9:00 pm,Check out: 10:00 am,Show more,Show more,",https://a0.muscache.com/im/pictures/8fd869a9-eadb-4245-8280-0afc5594852a.jpg?im_w=720 https://a0.muscache.com/im/pictures/00053700-6269-4a2f-acc9-4b76f71ebe85.jpg?im_w=720 https://a0.muscache.com/im/pictures/f1b010c5-9273-4328-81e0-1d412bad1c9c.jpg?im_w=720 https://a0.muscache.com/im/pictures/d601cf0b-97e4-4399-9e74-b0ec627635db.jpg?im_w=720 https://a0.muscache.com/im/pictures/59bfa3ee-398b-463c-a953-34a318f23b58.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,10107, Italy,1,3,3,0,1,0, 2 00 pm - 9 00 pm, 10 00 am
3554,53243,Trullo aromatic green,4.91,93,Isa,247627.0,"Ostuni, Apúlia, Italy","4 guests,2 bedrooms,3 beds,2 bathrooms","Kitchen,Wifi,Free parking on premises,Pets allowed,TV with standard cable/satellite,Washing machine,Private patio or balcony,Private backyard – Not fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠆,Smoke alarm not reported Show more,󱠃,Heights without rails or protection,Show more,Show more,","Check-in: 4:00 pm - 9:00 pm,Check out: 10:00 am,No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/1768655/4d73993d_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/1768823/e0506a03_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/319092/2faa1a79_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/1768671/7804a94f_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/1768705/a8039d8f_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,15425, Italy,2,3,4,0,2,0, 4 00 pm - 9 00 pm, 10 00 am
3555,935082,Bed and Breakfast Pietraviva,4.9,175,Benedetta,5045160.0,"Cisternino, Apúlia, Italy","4 guests,2 bedrooms,2 beds,1 bathroom","Valley view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Air conditioning,Shared patio or balcony,Private backyard – Not fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Heights without rails or protection,Show more,Show more,","Check-in: 3:00 pm - 8:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/7a4efeb9-9be0-4208-8823-306ae8059615.jpg?im_w=720 https://a0.muscache.com/im/pictures/18175633/e518cc6d_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/31232786-ded6-4cb3-b9d0-39db79b60c99.jpg?im_w=720 https://a0.muscache.com/im/pictures/18175768/5fba502f_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/2ef23f04-28bd-4b4f-964e-5e6e596c73df.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/dd7bdbd1-00e6-4c94-9705-e248a88bd3ec.jpg?im_w=720 https://a0.muscache.com/im/pictures/2ef23f04-28bd-4b4f-964e-5e6e596c73df.jpg?im_w=720,6360, Italy,1,2,4,0,2,0, 3 00 pm - 8 00 pm, 10 00 am
3556,601314077697745011,Suite21 - The Trulli Experience,4.96,24,Antonello,453470261.0,"Alberobello, Puglia, Italy, Italy","5 guests,2 bedrooms,2 beds,1 bathroom","Wifi,Free parking on premises,45"" HDTV with Netflix,Central air conditioning,Hair dryer,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: After 3:00 pm,Self check-in with lockbox,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/miso/Hosting-601314077697745011/original/e157b458-1151-486d-85f6-fccdbf64ba8f.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601314077697745011/original/870130ac-6113-48d7-a41d-9ba621e17217.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601314077697745011/original/c811f3d2-e96d-4d2a-94d3-65d88ff4d02d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601314077697745011/original/190dabbd-6483-4211-b3d9-44f795c9aa44.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-601314077697745011/original/ef11469c-25e2-4f0c-9adb-e375dc1492e4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,10907, Italy,1,2,5,0,2,0, After 3 00 pm,NA
3557,588644114483978798,Trullo Caterina,4.9,11,Danilo Giuseppe,229277101.0,"Lamie di Olimpia, Puglia, Italy, Italy","2 guests,1 bedroom,1 bed,1.5 bathrooms","Courtyard view,Kitchen,Wifi,Free parking on premises,Shared pool,Pets allowed,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 4:00 pm,Check out: 11:00 am,No smoking,Pets are allowed",https://a0.muscache.com/im/pictures/miso/Hosting-588644114483978798/original/6ba27c22-b55b-4e1b-9e88-d0f29926b93f.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-588644114483978798/original/df2ad115-b7cf-44f1-93f2-711e2e788ad9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-588644114483978798/original/2a2c2583-5d57-41af-97db-1af9a9a7815a.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-588644114483978798/original/6eb0acf3-79b1-49af-8762-8ad0f3571851.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-588644114483978798/original/4d58b0b8-1901-4b39-8b3c-edbb7f7c204e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,11942, Italy,1,1,2,0,1,0, After 4 00 pm, 11 00 am
3558,54204708,opuntia Ostuni trullo with pool and a/c,4.86,7,Stefania,328365541.0,"Cisternino, Puglia, Italy, Italy","4 guests,2 bedrooms,2 beds,1 bathroom","Kitchen,Wifi,Free driveway parking on premises,Private outdoor pool – open 24 hours,Free washer – In unit,Air conditioning,Private garden,High chair,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check-in: 3:00 pm - 7:00 pm,Check out: 10:00 am,No smoking,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-54204708/original/3c46ebd8-5a0d-42db-ab83-f144cdfa3dfd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54204708/original/95fc202a-6bbd-42e7-87f1-6ee68ade76db.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54204708/original/cb4bbbb6-cff9-4eea-9902-66e3fbff8ce7.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54204708/original/dd571a70-49b9-461e-bcd0-2152a31e4a96.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54204708/original/59d6fecb-8992-4c40-aa9c-fec445fd3240.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,20715, Italy,1,2,4,0,2,0, 3 00 pm - 7 00 pm, 10 00 am
3559,4086760,The trulli of Saint Lucia,4.7,168,Maria Antonietta,16908210.0,"Monopoli, BA, Italy","5 guests,1 bedroom,4 beds,1 bathroom","Kitchen,Wifi,Free parking on premises,Pets allowed,Washing machine,Garden,Indoor fireplace,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 3:00 pm,Check out: 11:00 am,Pets are allowed",https://a0.muscache.com/im/pictures/51374308/9cf2494a_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/51374372/6cb5f90d_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/51374433/595f1274_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/51374557/996fee2e_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/51374623/7bfcb0cf_original.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,8432, Italy,1,4,5,0,1,0, After 3 00 pm, 11 00 am
3560,540612381223911301,Trullo Santa Mariae @Trullo Melograno,5.0,6,Emanuele,440612094.0,"Ceglie Messapica, Apulia, Italy","6 guests,2 bedrooms,5 beds,1 bathroom","Garden view,Vineyard view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private outdoor pool – available seasonally, open 24 hours,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,󱠁,Carbon monoxide detector not required Show more,Show more,Show more,","Check-in: 3:00 pm - 8:00 pm,Check out: 10:00 am,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/de407300-bc19-484b-9e9a-3a67cb2bccb3.png?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/b50cc0b0-ad9b-4930-b3ce-5f43e422e811.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/80362956-68b2-4a40-976f-bdd9c4961663.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/f5019e11-e746-4830-8607-8a916916e1b4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/05e8fee9-c97d-4560-bbd6-3fcbff61e478.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/b50cc0b0-ad9b-4930-b3ce-5f43e422e811.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/05984f9d-187b-478c-ae0b-d8706c0fe935.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-540612381223911301/original/80362956-68b2-4a40-976f-bdd9c4961663.jpeg?im_w=720,10765, Italy,1,5,6,0,2,0, 3 00 pm - 8 00 pm, 10 00 am
3561,17207587,Il Trullo dei Sogni - Tourist Location,4.86,253,Maria,98968252.0,"Alberobello, Puglia, Italy, Italy","4 guests,1 bedroom,4 beds,1 bathroom","City skyline view,Kitchen,Wifi,Dedicated workspace,Free on-street parking,42"" HDTV,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠆,Carbon monoxide alarm not reported Show more,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: 3:00 pm - 12:00 am,Check out: 10:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/b3a1408c-c8b5-43a3-926f-9056b1b5d467.jpg?im_w=720 https://a0.muscache.com/im/pictures/b61f63ad-50f6-4e72-bc15-2f0c58f283de.jpg?im_w=720 https://a0.muscache.com/im/pictures/e4611b14-9c60-45fc-803d-a0c844721587.jpg?im_w=720 https://a0.muscache.com/im/pictures/2b537a68-4526-4c3a-bdfb-f0151ea91fd6.jpg?im_w=720 https://a0.muscache.com/im/pictures/e71f23bf-1f2c-4b1d-9267-6cf494268500.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/5662cbd3-f21c-441d-8aeb-25b977c37713.jpg?im_w=720 https://a0.muscache.com/im/pictures/670ce1e6-c56a-4c22-9275-721975b673e5.jpg?im_w=720,5488, Italy,1,4,4,0,1,0, 3 00 pm - 12 00 am, 10 00 am
